ID:63 rate:1;1;2;1;3;1;4;1;5;1;6;1;7;1;8;1;9;1.5;10;1;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1.5;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;3;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:64 rate:1;1;2;1.5;3;1.5;4;1;5;1;6;3;7;1;8;1;9;1.5;10;1;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1.5;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:65 rate:1;1;2;1;3;1;4;1;5;1;6;1;7;1;8;1;9;1;10;1.5;11;1;12;1;13;1;14;1;15;4;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;4;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:66 rate:1;1;2;1;3;1;4;1;5;1;6;1;7;1;8;1;9;1;10;1.5;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1.5;21;1;22;1;23;1;24;1;25;1;26;1;27;1;28;1.5;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:67 rate:1;4;2;1.5;3;1;4;1;5;1;6;4;7;1;8;1;9;1.5;10;1.5;11;1.5;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1.5;20;1;21;1;22;1;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:68 rate:1;7.5;2;1;3;1;4;1;5;1;6;1;7;1;8;1;9;1;10;1;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;4.5;21;1;22;1;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:69 rate:1;1;2;1;3;1;4;1.5;5;1;6;1;7;1;8;1;9;1;10;1;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1.5;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:70 rate:1;1.5;2;1;3;1;4;1;5;1;6;1;7;1;8;1;9;1.5;10;1.5;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;1.5;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:71 rate:1;1;2;1;3;1;4;1;5;1;6;1;7;1.5;8;1.5;9;1;10;1;11;1;12;1;13;1;14;1.5;15;1;16;1;17;1;18;1;19;1;20;1.5;21;1;22;1;23;1;24;1;25;3.0;26;1.5;27;1;28;1.5;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:72 rate:1;1;2;1;3;4;4;1;5;1;6;1;7;1;8;1;9;1;10;1;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;1;27;3.0;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:73 rate:1;3.0;2;1.5;3;1.5;4;1;5;1;6;1;7;1;8;1;9;1;10;1;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:74 rate:1;1;2;1;3;7.5;4;1;5;1;6;1;7;1.5;8;1;9;1;10;1.5;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1.5;21;1;22;1;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:75 rate:1;1;2;1;3;1;4;1;5;1;6;1;7;1;8;1;9;1;10;1;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;4;20;1;21;3;22;1;23;1;24;1.5;25;1;26;1;27;1;28;1.5;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:76 rate:1;1;2;1;3;1;4;1;5;1;6;1;7;1;8;1;9;1;10;1;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;1;25;3;26;1.5;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:77 rate:1;1.5;2;1;3;1;4;1;5;1;6;1;7;1.5;8;1;9;1;10;1;11;1;12;1.5;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1.5;22;1;23;1;24;1;25;1;26;1;27;1;28;1;29;1.5;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:78 rate:1;1;2;1.5;3;1;4;1;5;1.5;6;1;7;1;8;1;9;1.5;10;1;11;1;12;1.5;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:79 rate:1;1;2;1;3;1;4;1;5;1;6;1;7;1;8;1;9;1;10;1.5;11;1;12;1;13;1;14;1.5;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;1;25;1.5;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:80 rate:1;1;2;1;3;1;4;1;5;1;6;1;7;1;8;1;9;1;10;1.5;11;3;12;1;13;1;14;4;15;3;16;1;17;1;18;1;19;1.5;20;1;21;1;22;1;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:81 rate:1;1.5;2;1.5;3;1;4;1;5;1;6;1;7;1;8;1;9;1;10;1;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:82 rate:1;1;2;1;3;1;4;1;5;1;6;1;7;1;8;1;9;1;10;1;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1.5;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:83 rate:1;1.5;2;1;3;1;4;1;5;1;6;1;7;1;8;1;9;1;10;1;11;1;12;1;13;1.5;14;1;15;1;16;1;17;1;18;1;19;1.5;20;1;21;1;22;1;23;1;24;1;25;1.5;26;1;27;1.5;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:84 rate:1;1;2;1;3;1;4;1;5;1;6;1;7;1;8;1;9;1;10;3;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1.5;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:85 rate:1;1;2;1;3;1.5;4;1;5;1;6;1;7;1;8;1;9;1;10;1;11;3.0;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:86 rate:1;1;2;1;3;1;4;1;5;1;6;1;7;1;8;1;9;1;10;1;11;1;12;1;13;1;14;1;15;1.5;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:87 rate:1;1;2;1;3;1;4;1;5;1;6;1;7;1;8;1;9;1;10;1;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;3;21;1;22;1;23;1;24;1;25;1;26;1;27;1;28;3;29;3;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:88 rate:1;4.5;2;1;3;1;4;1;5;1;6;1;7;1;8;1;9;1;10;1;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1.5;21;1;22;1;23;1;24;1;25;1;26;1;27;1.5;28;1;29;1.5;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:89 rate:1;5.5;2;1;3;4.5;4;1;5;1;6;1;7;1;8;1;9;1;10;1.5;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:90 rate:1;1.5;2;1;3;1;4;1;5;1;6;4;7;1;8;1;9;1;10;1;11;1;12;1;13;4;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;1;27;1;28;1.5;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:91 rate:1;1;2;1;3;1;4;1;5;1;6;1;7;1.5;8;1;9;1;10;1;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;1;27;1.5;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:92 rate:1;1;2;1;3;1;4;1;5;1;6;1;7;1;8;1;9;1;10;1;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1.5;23;1.5;24;1;25;1;26;1;27;1;28;1;29;1.5;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:93 rate:1;1;2;1;3;4.5;4;1;5;1;6;3.0;7;1;8;1;9;1;10;1;11;1;12;1;13;1.5;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;1;25;1.5;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:94 rate:1;1;2;1;3;1;4;1;5;1;6;1;7;1.5;8;1;9;1;10;1;11;1.5;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;1.5;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:95 rate:1;4;2;1;3;4.5;4;1;5;1;6;1;7;1;8;1;9;1;10;1;11;1;12;1.5;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1.5;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:96 rate:1;1;2;1.5;3;1;4;1;5;1;6;1;7;1;8;1;9;1;10;1;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;3;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:97 rate:1;3.0;2;1;3;4.5;4;1;5;1;6;1;7;1;8;1;9;1;10;1;11;1;12;1;13;1;14;1;15;1;16;1.5;17;1;18;3;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:98 rate:1;1;2;1;3;1;4;1;5;1;6;1.5;7;1;8;1;9;1;10;1;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;3.0;25;1;26;1;27;1;28;4;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:99 rate:1;1;2;1;3;1;4;1;5;1;6;1;7;1;8;1;9;3;10;1;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:100 rate:1;46.5;2;1;3;25.5;4;1;5;1;6;1;7;1;8;1;9;1;10;1;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:101 rate:1;4.5;2;1;3;1;4;1;5;1;6;1;7;1;8;1;9;1;10;1;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:102 rate:1;1;2;1;3;1;4;1;5;1;6;1;7;1;8;1;9;1;10;1;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1.5;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:103 rate:1;1;2;1;3;1;4;1;5;1;6;1;7;1;8;1;9;1;10;4;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:104 rate:1;1;2;1;3;1;4;1;5;1;6;1;7;1;8;1;9;1;10;1;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:105 rate:1;1;2;1;3;1;4;1;5;1;6;1;7;1;8;1;9;1;10;1;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:106 rate:1;1;2;1;3;1;4;1;5;1;6;1;7;1;8;1;9;1;10;1;11;1;12;4;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:107 rate:1;1;2;1;3;1;4;1;5;1;6;1;7;1;8;1;9;1;10;1;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:108 rate:1;1;2;1.5;3;1;4;1;5;1;6;1;7;1;8;1;9;1;10;1;11;4;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:109 rate:1;1;2;1;3;1;4;1;5;1;6;1.5;7;1;8;1;9;1;10;1;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:110 rate:1;1;2;1;3;1;4;1;5;1;6;1;7;1;8;1;9;1;10;1;11;1;12;1;13;4;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:111 rate:1;1;2;1;3;1;4;1;5;1;6;1;7;4;8;1;9;1;10;1;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:112 rate:1;4.5;2;1;3;1;4;1;5;1;6;1;7;1;8;1;9;1;10;1;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:113 rate:1;1;2;1;3;1;4;1;5;1;6;1;7;1;8;1;9;1;10;1;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;1;27;1.5;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:114 rate:1;34.5;2;1;3;1;4;1.5;5;1;6;1;7;1;8;1;9;1;10;1;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:115 rate:1;1;2;1.5;3;1;4;1;5;1;6;1;7;1;8;1;9;1;10;1;11;1;12;3;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1.5;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:116 rate:1;1.5;2;1;3;46.5;4;1;5;1;6;1;7;1;8;1;9;1;10;1;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:117 rate:1;7.5;2;1;3;1;4;1;5;1;6;1;7;1;8;1;9;1;10;1;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:118 rate:1;6.0;2;1;3;21.0;4;1;5;1;6;1;7;1;8;1;9;1;10;1;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:119 rate:1;1;2;1;3;1;4;1;5;1;6;1;7;1;8;1;9;1;10;1;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:120 rate:1;1;2;1;3;1;4;1;5;1;6;1;7;1;8;1;9;1;10;1;11;1;12;1.5;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;3;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:121 rate:1;1;2;1;3;1;4;1;5;1;6;3;7;1;8;1;9;1;10;1;11;1;12;3;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:122 rate:1;1;2;1;3;1;4;1;5;1;6;1;7;1;8;1;9;1;10;1;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;1;27;1;28;1.5;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:123 rate:1;1;2;1;3;1;4;1;5;1;6;1;7;1;8;1;9;1;10;1;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;1;22;1;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
ID:124 rate:1;1;2;1;3;1;4;1;5;1;6;1;7;1;8;1;9;1;10;1;11;1;12;1;13;1;14;1;15;1;16;1;17;1;18;1;19;1;20;1;21;3;22;1;23;1;24;1;25;1;26;1;27;1;28;1;29;1;30;1;51;1;52;1;53;1;54;1;55;1;56;1;57;1;58;1;59;1;60;1;61;1;62;1;63;1;64;1;65;1;66;1;67;1;68;1;69;1;70;1;71;1;72;1;73;1
